id_evaluation,title,price,user_id,profile_name,review_helpfulness,review_score,review_time,review_summary,review_text
B000HFQ6J2,THE MARTIAN CHRONICLES,,,,0/0,5.0,911779200,Slow,"Every time my opinion of humanity is raised I read these reviews to lower it back down. Martian Cronicals are a series of short stories tied together only in their location, Mars. There is no other plot point. This however adds strength to the book, the examples of humanity andd its ironys are more clearly shone and in great veriety. For the poeple who complane for some reasone or another about being predictable or long winded, I would suggest reading something more your speed, Goosebumps or The Hardy Boys for example and leave serious books to those who earn more then minimum wage."
B000PJ3Z0I,When The Wind Blows,,A3VWGPUMJMVD1I,mellion108,4/6,2.0,966556800,Breezy reading,"There aren't too many James Patterson novels I haven't read. This was one of them, so I picked it up expecting to be riveted by the story till the end. I like the theme of the novel; genetic experiments on humans should be a topic worthy of producing look-over-your-shoulder suspense. I certainly like Patterson's short chapters and quick character development. WHEN is a unique story that treats a sensitive, scary subject a bit differently than some other medical thrillers.Then why was I disappointed? Perhaps because I found it difficult to &quot;buy into&quot; the actions of most of the characters. They didn't read like real people, and the mutants were stilted and saccharin. Patterson's trademark suspense shines through, but the climax is about 75 pages too long, in my opinion. The spectacular creations of the evil scientists are too readily accepted and too easily explained. Again, I really like the basic concept for this novel, but it failed to intrigue me on so many different levels; it took me a couple of weeks to finish this one because I repeatedly put it aside in favor of other reads.I think this may be a decent read for someone unfamiliar with Patterson's trademark thrillers. If you devoured KISS THE GIRLS, THE MIDNIGHT CLUB or JACK &amp; JILL, I doubt that you will be equally riveted by this one."
0613532961,Plainsong,,,,1/2,4.0,972777600,plain but not simple,"I enjoyed this book more than expected. The story was a little slow in the beginning, but the characters begin to come together fairly quickly. Although there are no quotations marks, the book is an easy read. It also holds your attention throughout and leaves you feeling good. I would recommend it."
1421904292,Across The Plains,,A2655OJUK38OG8,Wilda M.,0/1,3.0,1349481600,Across The Plains,"ACROSS THE PLAINS from Amazon.com on KindleThis book seemed to be well written in some areas at least, but I found it is not what I thought it would be. I thought it was uninteresting for me. Now to other people it might be a very interesting book but I found it to not be my type of book.WJM"
0781760011,AAMT Book of Style Student Workbook: Practical Application and Assessment,59.23,AYJX2CDOU5XUN,"S. Grant ""skg""",4/4,4.0,1241395200,"Great Help, getting outdated...","This has helped me much better than the BOS third edition. It is laid out well and is much more understandable, but it doesn't conform (naturally) to BOS-3, so that is a bummer. I don't know why a 3rd edition hasn't come out for the new BOS.Even though it isn't up-to-date, I have still found it very understandable, easy to set up, and a great help at my beginning transcription. All I have to do is check the 3rd edition to see what differences there are (not quite as easy as it sounds). The CD is mainly what I bought it for and that is priceless.If the Book of Style came out with a list of updates and a workbook, I would be all over it. As it is this is the next best thing."
B000H6F27I,The Blood Countess (SIGNED),,ABJ5B33ZAK1XU,Rowan Mullen,14/18,4.0,961459200,Disturbing and Fascinating,"If nothing else, this story will remain imprinted in my memory throughout my life. &quot;The Blood Countess&quot; is absolutely the most graphic book I have ever read (and I've been reading horror/gothic/sci fi for a long time), and yet, through all my disgust and horror, I found myself unable to look away from the scene written before me. This, I finally concluded, was not necessarily because of the innate urge for humans to gawk at car accidents and watch Jerry Springer, but because I was curiously attracted to the mad genius of Elizabeth.Although the modern-day secondary story annoyed me with its shallowness and (mostly) irrelevance to the &quot;true&quot; plot, I truly admired the author's writing style, and the few moments of insight into Elizabeth's psyche touched me. Please, gentle reader, do not think that I would release a monster from its due blame - but I nearly cried the few times the Countess actually showed her vulnerability. How alone, how lost, how angry she must have felt to do such things! Her vision of reality was so skewed and disjointed that I felt I must mourn for the genius that could have done so much, but instead felt compelled to cause suffering.The use of sexuality is extremely powerful in this novel. In my darkest dreams and nightmares, I could never have conceived of such horrible torture, and at the same time the sexual naivete of Elizabeth. The fact that so many of her victims were tortured and murdered sexually simply adds to the disturbing image of the Countess. The reader can clearly see each point at which the Countess is faced with a glimpse of her own fragility and humanity - she wavers on the brink of self-understanding, then the madness rips it from her and she resumes her ritualistic pasttimes with a newfound viciousness.The author's perception of European witchcraft during this time in history is rather interesting - those who are familiar with &quot;The Burning Times&quot; as they are called in the neo-pagan communites may be shocked and horrified at the idea that women during this time had indeed incorporated the Devil into ther rituals and spells. It disgusted me, too, at first. A couple of things saved this plot-device for me: A) this is a work of (mostly) fiction, and B) It makes sense that after a few hundred years of being told that midwifery, herbal lore and women's spirituality was evil and wrong, that the women would come to believe it as well, whether they practiced it or not.On the whole, a great story with a lot of filler. It seemed to me as if the author threw the &quot;real-time&quot; scenes in to fill the story to novel-length. This, I found disappointing. I should have just skipped over these parts, because they seemed unrealistic and flat.I honestly do not know how much of Elizabeth's story is historically accurate. It may be that this novel is all fabrication and assumptions - but knowing nothing about Hungarian history, I found the intricate details fascinating. The story has a great flavor - although the explicit violence and sex may leave a bad taste in your mouth."
B000PJLA96,Understanding Exposure,,A22LQDF73ZCNWV,M. Herring,2/3,5.0,1165190400,Best Back to the Basics Book..,"This book is great to get a handle on exposure, aperture and shutter speed. Bryan does a great job showing which which photos are better aesthetically even though they are all correctly exposed."
B0009SRZEM,City of Bones,,AN587L731Y6DR,Kerry L. Wanish,0/1,3.0,1357171200,Mediocre 'them bones'!!,"I got 'hooked' on Harry Bosch & Michael Connelly merely two years ago and have found it nearlyimpossible to 'put down' his offerings; however, CITY OF BONES was the first (and I've read nearlyall of them) I was tempted to 'stop turning the pages!' Unfortunately, after a tedious workup to avery sick abusive child molester as the murderer, he devises the ultimate anti-climax in 'outing'the killer. This book is surely not up to his usual standards. It's simply 'ho-hum'!"
1420854518,Why Bother Looking?: Finding God in Your Seasons of Life,12.95,A1F3NFF0SFTH7Z,"Joe Sinischo ""Joe Sinischo""",0/0,5.0,1128643200,Looking and liking,"Title: ""Why Bother Looking""Author: Lynn JarrettWhether you are looking for God in life's seasons, have suffered abuse or neglect, or are trying to recover, or simply wanting to understand the damage we can inflict on each other, this book provides tremendous insight. Through personal accounts, real life experiences, and road maps to work through life's changes, the author, Lynn Jarrett, has successfully woven tragedy, pain, recovery, a little humor, and the quest to seek and find God's design in a compact tapestry. This book answers many of life's big questions. I would highly recommend to anyone interested in becoming a better person through healing, understanding or the search for purpose in life's adventure.Joe Sinischo"
B000L7730W,Egyptian,,ACUCYBU31UIL1,Yakuza7@aol.com,7/7,5.0,875404800,The Most Accurate Overview of Late 18th Dynasty History,"As a young adult, I read this book and was instantly transported, launching a lifetime interest in ancient Egyptian history. I have re-read it through the years (the original copy to tatters!) and have ever been entranced and enthralled each and every time. As an armchair Egyptologist, I found this book to be amazingly accurate and fascinating. Mr. Waltari's research on the subject was flawless, and even 50 years later reflects current thought on the 18th Dynasty's religeon, politics and day to day life. A must read for anyone interested in ancient times, in Egyptian history, in a man's incredible life."
B000MZ6GZ6,OZMA Of OZ.,,,,1/2,4.0,933465600,this is a great adventure book,"I really liked it when Dorothy met the scarecrow, tin woodman, and the lion again. The magic picture frame is a good part, too. I am planning on reading the rest of the series."
B0007JDPI8,Just so stories: For little children,,A2N9H2RKKABMB8,Fred Stocking,1/1,5.0,1212537600,A true classsic,I had a paperback copy of this book. This is a true classic nicely presented with the author's illustrations.
0375759271,A Hazard of New Fortunes (Modern Library Classics),16.0,,,4/10,5.0,1046563200,"If You Admire James, Twain, Tolstoy, or Zola--Read This!",This title should be on the syllabus of every American lit class. Read it and you'll realize that the canon is as full of holes as a chuck of swiss cheese.
0738813583,Brick Wall,31.99,A2AO9TGPGH9KZP,Casey,0/0,5.0,1054425600,An excellent poetic venture,"I first saw the name Alazka on a poetry web-site, it was his poem &quot;Doggie Bag.&quot; I was immediately drawn in to it's strange, unique style. It is somehow optimistically melancholy. I found it so intriguing that I searched for more of his work, and ended up ordering this book. I was not at all disappointed. His work covers a huge variety of ideas and styles. Gives something to poetry that it is often lacking. It is more than rhyme and rhythm, it is more than style, theme or originality. It's something you have to read."
1593370962,"The Only Wiccan Spell Book You'll Ever Need: For Love, Happiness, and Prosperity",,A185RTCKAAYK4Y,Spirit Bloom,0/0,5.0,1307923200,Love this little book. Great for someone who getting started.,I just got this book and Already Im learning about the ways of my new life and such. Its great! for everyone whose wanting to start learning. This is a great start. But its best to get others along your way.
014029323X,The Greek Achievement: The Foundation of the Western World,13.89,A2A6NS5P3C19JR,Tenshi,1/1,5.0,1307059200,Decent book,"The Greek Achievement by Charles Freeman portrays a unique perspective on Greek history by explaining its many accomplishments, along with much criticism as well. Although Freeman explains much of the splendor of the Greeks, he seems to focus on criticizing the Greeks for their faults, and seemed to spend more time searching for faults rather than giving credit where it is due. Although the author seems to elaborate on the negative aspects of Greek history, it seems that he does this with excellence, because it demonstrates a great contrast to traditional praise of Greek achievements by use of valid evidence."
B000Q032UY,The Hobbit or There and Back Again,,,,0/0,5.0,920937600,Excellent!,"I don't know what to say of this book, everyone's heard of it and half the population has read it. It's a great book, the best in the series. This book gets you so sucked in! I got in trouble in class because I was reading it during algebra. The Hobbit it great for anyone who likes fantasy. It's a classic and I can see why!"
1930258011,"Hippies From A to Z: Their Sex, Drugs, Music and Impact From the Sixties to the Present",,A1MD3Y6FNW2X9K,"""devilzclawz69""",10/15,3.0,1027987200,Enjoyable,"While writing an undergraduate term paper at Harvard University on the Counterculture of the '60s and '70s, I used this book as a refference. I had a good time with reading it and it was a good start to my research. Stone's own experiences and opinions as an ""old hippie"" help to give this book a very friendly and personal glow. It truely made me wish that I had been born a few generations earlier (not that I didn't already wish that). The first half of the book is a more in-depth account of hippy philosophies, drugs, sex, fashion, activism etc...and the second half of the book serves as more of a list of events, people, places, music, literature etc... which helped to shape the counterculture. I would suggest this book for pleasure reading purposes rather than as a source of refference mostly because it is a biased perspective (the perspective of a true and full-blown hippy) and because the accounts of people and events (all of which are extremely essential to the understanding of the hippie movement) don't go into great detail...rather they are more like extended summaries. However if you are researching the counterculture, you aren't already very familiar with it, and you need a place to start, this book will serve as a great starting point with every aspect of the counterculture nicely summarized and topped off with the thoughts of a true hippie who was there, lived it, loved it, and wants to share it with the world."
039332429X,The Norton Anthology of Modern and Contemporary Poetry,42.87,AW91VDERXXKGT,Nessander,39/40,5.0,1079308800,Well-crafted anthology and great value (updated review),"The Norton anthology of Modern Poetry has now been updated and re-edited by Jahan Ramazani, and to excellent effect. The anthology now is split into two volumes, Modern and Contemporary (which here means poets who came of age slightly before or after WWII). Not only has the anthology been expanded, but importantly a poetics section has been added (the last 100+ pages of each volume), which includes Eliot's &quot;Tradition and the Individual Talent&quot; and Mina Loy's &quot;Feminist Manifesto&quot;, parts of Pound's &quot;Blast&quot;, and other important works. This is a smart move, and adds much to the anthology's usefulness.The Modern section begins with &quot;precursors&quot;: Walt Whitman, Emily Dickinson, Thomas Hardy, G. M. Hopkins. It is nice to see these giants featured prominently; it adds much to the value of the set, and the collection of their works is broad and satisfying. The section then moves on to AE Housman, Yeats, etc. up to Theodore Roethke, Spender and Keith Douglas. The Contemporary volume (slightly thicker, though both are over 1000 pages) takes off from there and includes experimental poets and those of more diversified backgrounds, such as Michael Palmer, Li-Young Lee, and Agha Shahid Ali.Introductory sections to both volumes provide broad overviews of poetic movements (Objectivist, Imagist, etc). While written in a very clear style that will not scare off beginners, these are actually well-researched and thought-through overviews that will be useful to serious students of poetry as well.The packaging is, in my opinion, attractive and sleek: two well designed volumes housed in a cardboard case. The paper is a bit thin and smooth (I suppose it's hard to fit 1000 pages into such relatively slim volumes), but has actually proved most durable. The typeface is compact but fully clear and legible - not at all squished together. In short, the design is very pleasing, such that I find these volumes a pleasure to read and consult whenever I need to.A year since purchasing this two-volume set, I still believe this is the best anthology of modern and contemporary English-language poetry currently on the market, and an excellent value despite its hefty price tag. I'm sure many will find disappointments here and questionable decisions - but that holds true for almost any anthology. More people will find something to celebrate here - a remarkable selection of two centuries of great poetry in the English language.A note for teachers: It occurs to me that this volume could be well-suitable for a serious college-level course on poetry (or a very advanced high school course). For those looking for a teaching volume that includes drama and fiction sections, consider Kennedy and Goia's ""Literature: An Introduction to Fiction, Poetry and Drama."""
0333109082,Engineering Mathematics: Programmes and Problems,,A2BPU2TNWR9380,NAVINKUMAR,1/2,5.0,970704000,EASY TO FOLLOW,THIS BOOK BY MR.STROUD IS THE BEST MATHEMATICS BOOK AVAILABLE.IT IS VERY UNDERSTANDABLE AND I RECOMMEND IT TO EVERY ENGINEERING STUDENTS WORLDWIDE.
0942617525,"Whatever Happened to Penny Candy? A Fast, Clear, and Fun Explanation of the Economics You Need For Success in Your Career, Business, and Investments (An Uncle Eric Book)",,AFZ2ZDF8CLHKA,"R. Wallace ""Bob Wallace""",59/69,5.0,922320000,Should be taught in school,"After having suffered through four college econ courses (Principles and Intermediate) I have come to the conclusion that most professional economists are nearly worthless ivory-tower eggheads whose theories are almost completely disconnected from the real world, and that &quot;Ph.d&quot; truly does mean &quot;Piles high and deep.&quot; It is truly a shame that a reader can learn more from this marvelous little book than from getting a degree in economics. This book should be taught starting in junior high. It's clearly and simply written and very few of the concepts require a great deal of thought. After understanding it, you'll trust your own judgement over the babblers on tv and in the universities."
0393318680,Filth,10.85,A3K37QVJCLI6AQ,"Paula A. Moore ""digi scrapper""",0/0,4.0,1361750400,Hilarious!,"This book was hilarious and I couldn't put it down. My son took it and started reading it and afterwards, he took it from me and I had to buy a new one."
1420818112,The Magical Flower Planet: Illustrated by your child. Building imaginations one at a time.,11.95,A1VJO6D94B8T90,"A. A. Law ""Rebecca""",2/2,5.0,1125705600,This book helped my daughter learn to read.,"My daughter was struggling with reading. We bought her all kinds of children's books. We enrolled her in after school tutoring. Nothing worked. She just didn't seem to want to learn how to read. The school suggested we have her tested for special education.Then we bought The Magical Flower Planet and she instantly fell in love with the book. All of a sudden she wanted to learn how to read. As she was illustrating the book, she kept asking me what does this word mean.She begged us to buy her another copy (which we gladly did). Now less than a month later, she is reading all the other books we bought her before. This book really worked."
B000MWC38S,SPIN,,A2MKY6T9KE7I54,Michael Hickerson,4/5,4.0,1129075200,A good balance,"When it comes to science-fiction, there are two extremes. One is that you can have a great, scientifically accurate books that is populated by one-dimensional characters. The other is you have great characters but at the expense of getting the science right. Wilson is one of the few writers out can combine both--the big scientific idea with well-round characters and make it all work. His last two novels have been short-listed for the Hugo and I'd be willing to bet Spin makes it up there for best novel again this year. And the way Wilson writes, it's only a matter of time before he gets over the top and claims the big prize.But back to Spin. Spin is the story of three-friends, told against the back-drop of the huge event of the stars suddenly vanishing from the sky and finding out what cuased it. Turns out Earth is in a shield that protects it from time passing more rapidly outside the barrier in the rest of the universe. It's an intriguing premise and one that Wilson explores well, but not at the expense of his characters. The story is first-person narrator, Tyler, and chronicles the realtionship our hero has with fraternal twins--a brother and sister, Jason and Diane Lawton. Indeed, there are times when the big idea story takes a back seat to the characters, but then Wilson will tie in the situation and show us how it affects these characters. A great novel and one that firmly cements Wilson as one of the best contemporary science-fiction writers out there today."
0966153219,The Adinkra dictionary: A visual primer on the language of Adinkra,,AN4JG56LOT2R3,Wonbuck,0/0,4.0,1361145600,Adinkra Fan,Purchased the book to better understand the meanings and was hoping to discover more of the least popular symbols but this book sticks with what is popular. Good for reference.
1417616962,"Prize Winner of Defiance, Ohio: How My Mother Raised 10 Kids on 25 Words or Less",,,,7/13,3.0,1024185600,Lots of detail,I grew up in a large Irish Catholic family in the fifties and was looking forward to the story of this family. I was disappointed in the great detail about all the contests won (and lost) and would have liked less contest detail and more substance to the family story.
0671577522,"BITTER HARVEST: A WOMAN'S FURY A MOTHERS SACRIFICE : ""A Woman's Fury, a Mother's Sacrifice""",,A1DNXL8BIR5R8R,"E. P. Brookshire ""&#34;TRUEobsession&#34;""",1/2,5.0,1292284800,Perfect and wonderful true crime. Get some castor beans!,"A crazed female doctor...so jealous about her husband's affairs and her own issues of self worth that she would get drunk and torch her own newly bought, beautiful home with her children in it just to prove a point. This is one of a kind with a terrific author to chronicle each misstep. I love true crime because it always makes me feel better about my own life and helps me take my mind off my own problems. Any woman, as smart as her, who could make it through med school, drive fast cars, get her own man and still end up a fat worthless slob makes me feel like a million bucks! LOVE THIS BOOK. Have read it many times over."
0971237034,Dirty Money,,A2RV1CX9YFO1AY,"linda1 ""book aficionado""",0/0,5.0,1142121600,Terrific Read,"When I first saw this book and read the reviews, I was anxious to read it. I was not disappointed! This book was phenomenally good. If you do not have this book, do whatever you have to do to get a copy of it."
B000OVHTTU,Fattypuffs and Thinifers,,AYB4MFL6D56B0,"Kalikiano Kalei ""Doc""",5/6,5.0,1200182400,A timeless lesson about the insanity of war,"As a small child of 10 of so, I was a teacher's brat who practically lived in the local public library of the small California town where Mum taught. In the course of my many trips to the library I discovered a small, whimsically illustrated book about a war between two nations, one comprised of fat people and the other peopled by thin ones. It was a wonderfully droll account of war between two nations over the silliest and most nonsensical of philosophies and I was terribly impressed by the moral admonishment it contained about the eternal senselessness of human warfare. That was in 1956. 51 years later, I was still trying to remember the salient identifying details of the book well enough to locate a copy for my personal library. I remembered the characters only as 'The Fattifers and the Thinnifers', although that was not an accurate title for the book. To my great fortune, I recently happened across a passing reference by someone on the internet about the book (in a totally different context) and was able to finally obtain the author's name, an accurate title, and an ISBN for this jewel of an allegorical children's book. The book was written originally back in the early 1930s by Frenchman Andre Maurois for his sons and its title was 'Fattypuffs and Thinifers' (or 'Patapoufs et Filifers' in French). Illustrated beautifully by Jean Bruller, this brilliantly witty (and highly ironic) parable about a war between fat people and thin people was not lost on me--even as a child. Some years afterwards I joined the uniformed Vietnam War protest while serving in the US Air Force and came back to Berkeley (CA) upon my discharge, where I ended up on the student barricades with Mario Savio and the other guiding lights of the Free Speech Movement of the 60s. Although as an admirer of Louis-Ferdinand Celine, I fully appreciated the greater benefit of thining out the world's population of thoughtless idiots that war bestows on us, I have incidentally been opposed to war all of my life. I am convinced that, aside from having read Proust and Hugo at an early age, my accidental encounter with Andre Maurois' marvelous book at a tender age resulted in that preference for diplomacy over bloodshed. Whether one is of warlike sentiment or totally in opposition to war, Maurois' wonderful parable about the essential folly of war is not to be missed. Suitable for children from 6 through 99, it is one of those books that every well-read and reflectively intelligent individuial should have in his or her library. If you are not terribly impressed after reading this timeless book, there's essentially no hope for you, friend, and in that case the Bush administration has a place for you on its Pentagon War Planning Staff as the outgoing Administration gears up for an invasion of Iran.[It never hurts to recall Norwegian composer Carl Nielsen's famous quote ""Patriotism has become a spiritual syphilis that devours the brains and grins out through empty eye sockets with moronic hate!"", before bounding off into renewed battle with the 'enemy du jour']. There is a timelessness about this book that everyone would do well to familiarise themselves with, I think...child or Pentagon Chief of Staff alike."
B0006EOX1C,The challenging counterfeit,,A3O2A6HBCVZHFC,"Sunshine ""Sunshine""",11/13,5.0,947548800,Whoa - What a Book!,"Short commentary from an extremely satisfied reader. I read this book in 1982 or so during a Biblical research class. The Challenging Counterfeit, in my opinion at least, has to be the best book of it's kind. It is most descriptive and detailed. Authored obviously by a person who has been there and survived well enough intact to write about it. Should you ever decide you want to dabble in spiritualism I highly reccomend this book as you may change your mind. Definitely food for thought."
0394535359,I the Supreme,,A38JOL1I4WXRBO,Ben Fernandez,8/8,5.0,971049600,Takes you into the the mind of the dictator,"In what has to be a fictional note at the end of the book, the author claims that he is not such, indicating that he merely copied parts of historical documents, writings and tales, thus the real &quot;author&quot; of this book is history itself and not him, who he says is merely the &quot;compiler.&quot; The work is indeed true to history; the history about Jos&eacute; Gaspar Rodr&iacute;guez de Francia, the controversial Dictator of Paraguay between 1814-1840 who used to sign his official decrees not with his name but the sentence that is the title of this book. This is a wonderfully complex book; not easy to read. Sometimes fascinating paragraphs are unexpectedly cut with some note form the ""compiler"" indicating that the rest is illegible because the page is partly burned, which lets you to think that it was indeed copied from an old document; while at other times you read fascinating dialogs and monologues which you would think had to be fictional; but it is not as simple: You cannot tell truth from fiction because the truth seems fictional and the fiction tells truth. Truth that comes to you in the form of insights about the state of mind of a dictator, about absolute power, and about the soul of a country that owns its independent existence to its first dictator's determination to be its supreme ruler. It is an utterly fascinating book."
B0007I6MLG,Doctor Dan the bandage man (Little golden book),,A3I0YRAHH2OBRF,John44,2/2,5.0,1210982400,It must have impresed me.,"I am a 61 year old new Grandfather.I remember this book from when I was 5 years old.I haven't seen a copy for probably 50yr's,but I still remember the Band Aids.I think it's interesting that some reviewers see a very good book meant to introduce children to first aid and the idea of helping others, while others only see a little girls panties and advertising.I'm not sure why this book made such an impression on me,(it might have been my first book),but it still stands out after 55yr's.The 50's may seem odd to some folks but for the first 15 yr's of my life my parents never found it necessary to lock the front door unless we went out of town.Since I have seen all the Shirly Temple movies I didn't think the sight of a little girls panties was either shocking or disturbing,but I guess some folks see it as harmful.My parents read this book to me a lot until I learned how to read it for myself,and I don't think I was harmed in any way.As soon as I can find a copy my Grandson will have his first book in his library. John44"
0674076087,"The Black Book of Communism: Crimes, Terror, Repression",46.96,,,63/293,1.0,1016841600,The West and the Challenge of Relativity,"As an enlightened individual with a master's degree in modern history it saddens and appals me to read such drivel as The Black Book of Communism. I am shocked still further at the number of dupes and buffoons who have been convinced by this crude polemic. It may interest readers to know that the co-authors of this book have since denounced Ms Courtois' vastly inflated figures as an exploded fiction. It may also interest readers to know that The Black Book of Capitalism that was published a year later has been refused publication by Harvard University Press. So who lives in a totalitarian society then?I would first like to make it clear that I am not a Communist. Neither am I an ill-educated simpleton whose knowledge of history amounts to knowing that the Battle of Hastings occurred in 1066. I am simply an individual with an interest in historical integrity.The first serious point that needs to be made about this book is that the assertion that 100 million were 'murdered' by Communism is frankly insane. It's so ridiculous that serious people aren't even discussing it. Anyone who has even taken a basic course in moral philosophy at university level will know the fundamental difference between 'killing' or 'murdering' such as the Nazis practiced during the Holocaust and 'letting die' through the negligence or incompetence of the political system. This is such a basic point I find it hard to believe that it actually needs to be made. The fact of the matter is that millions of Russian peasants died in the 1920s due to the incompetence of Stalin and the inadequacies of the Soviet economic system. That doesn't mean they were 'murdered'. The number of victims during Stalin's reign of terror was 700,000. A third of these were political prisoners (mostly socialists and anarchists) while the rest were common criminals. The fact that the United States is the only civilised Western country that routinely murders it's own civilians should not be forgotten by readers.The assertion that 65 million died as a result of famine in China (they were not 'murdered') is simply crude speculation. Curtis alleges that she had access to archival evidence. In the case of China this is a blatant fraud. It has clearly escaped everyone's attention that the regime in China has not fallen and the state archives closed to Western scrutiny. How then was the figure of 65 million arrived at? Well, put simply, she made it up. Most serious historians put the figure somewhere between 20 and 40 million. Suppose we now apply the methodology of the authors of the Black Book to the non-Communist Capitalist world. Since India's transition to a democratic capitalist state in 1949 more have died every 8 years as a result of poverty, malnutrition, lack of basic healthcare etc than the total number of people who perished in the Chinese Great Famine. That's 100 million deaths every 8 years as a result of the inadequacies of the capitalist system. Or should we say that capitalism 'murders' more than 100 million impoverished Indians every decade. If we had any interest in consistency we certainly would.It's even more ludicrous that the authors should state that 1 million were killed by Communists in Vietnam while neglecting to mention that 3 million perished at the hands of the United States during it's wars in Indo-China during that period. I am not trying to excuse the 1 million attributable to Communism, but I am routinely amazed at the West's inability to face the challenge of relativity.The Black Book of Capitalism was published a year later in Europe. Since the Industrial Revolution in England (according to the writers) more than 300 million people have died as a result of capitalist governments (due to a combination of poverty and imperialist wars). That's 300 million 'murdered' by capitalism- and the death toll is still rising! Thus, applying the framework set out by Cortois et al in a comparative analysis of the non-Communist world, the only rational conclusion one can draw is that liberal capitalism is a greater evil than orthodox Communism."
B000N7EE2A,Mobile and Wireless Design Essentials,,AN47O8MJ3NNAY,Ah Pui,9/9,4.0,1129593600,Good introductory to the wireless world,"This book is mostly intended for non-technical people looking for a gentle introduction to the wireless/mobile devices world with a comprehensive survey of the existing technologies.Confused by acronyms like GSM, CDMA, WCDMA, WAP, WI-FI, Bluetooth? This book will cover all that and much more. The author did a fine job by carefully and systematically explained the key wireless technologies in a high-level manner that appeals to a broader audience. Engineers and developers will be disappointed though by the lack of code samples, mobile development strategies and discussion of current mobile devices specifications"
B000GQYKYU,The Language of Letting Go,,AZUNT3QP2CWTL,"Ellen C. Falkenberry ""ellenf""",3/6,5.0,1013385600,I wish I could give this to everyone I know,"A beautiful, extremely helpful book of readings for anyone in any type of recovery (and who among us is not recovering from something?)."
B000GLDKS2,A Maidens Grave,,,,0/0,5.0,910310400,Terrific!! Lots of surprising twists and turns.,I made the mistake of reading this book on an airplane flight and couldn't help but gasp out loud as the plot made some shocking turns. Flight delayed? Who cares! This book was terrific. I have since read all the other books by Jeffrey Deaver
0895947366,Essential Reiki: A Complete Guide to an Ancient Healing Art,13.18,A9U1BQILTMSMM,Laura Haggarty,77/99,1.0,941846400,"Full of misleading information, not true Reiki at all.","I am a traditionally trained Reiki Master/Teacher. I was initiually intrigued by Stein's book (despite the controversy it engenders). But I was sorry to discover that it is filled with inaccuracies, and contains a mish-mash of information, some of which is false. I too was offended by the overtly feminist tone. I was concerned by the addition of Chi Gung techniques being portrayed as Reiki (I have taken Chi Gung classes myself). I was dismayed at the idea that she promotes that one can attune oneself to Reiki. Please be clear on this, one cannot attune oneself, and one cannot receive attunements from a person who is not with you (distant attunements do not work, period). Perhaps you are accessing energy if you do so, but it is most assuredly NOT Reiki.I do applaud the idea that Reiki should be for everyone, as as a practitioner and teacher I try to work things out with students and clients so that everyone can get the Reiki they need, either through barter, sliding scales, or just plain gifts.A Master/Teacher I know explains Reiki like this: energy used for healing is somewhat like radio waves. There are many kinds of energy, just as there are many different bands on the radio. When you tune in a station on a radio, some come in clearly, some come in faintly. Energy, Chi or Ki, is like that as well. There are many types of healing energy, but only one pure Reiki. I think it's marvelous that so many people desire to learn to heal, but it's a process that is best done with a teacher and other students to work with. I would never attune someone and then just leave them alone, the bond between teacher and student is important, and something that the student knows he or she can count on.My advice for anyone looking to learn Reiki is, find a reputable teacher, speak to other of his/her students, find someone you can be comfortable with. Don't try to learn something this important from a book, on your own."
B000Q5ZI4C,The Sea Wolf,,AH1GVWGEL3L4O,Nerhtoc,0/0,5.0,1303171200,A Fascinating Excursion into Darkness,"Having just finished Jack London's marvelous sea adventure The Sea Wolf I had to write to tell what a great book it is. The novel is a great adventure similar to all of the others of its kind (Moby Dick, Kidnapped, Treasure Island)but has a dark, sparkling gleam all of its own. I found this book to be a fascinating excursion into darkness. Even though it did evoke a lot of the feelings those books brought I found that it reminded me a lot of Joseph Conrad's Heart of Darkness as well as Kipling's Captains Courageous. The character of Wolf Larsen has to go down as one of the greatest literary villains ever. Just when you thought he might be redeemable he goes one step further with his wickedness and even laughs about it! The book was full of Jack London's typical adventure prose and I often felt as if I were on the Ghost (Larsen's ship) and I could feel the cold of the ocean and wind as well as the pains the crew suffered aboard it. The book kept me at a nervous concern for the main protagonists. I knew everything would be fine but at times...Jack London's prose often surprised me as I read The Sea Wolf. Of course most of it was just like his other work (The Call of the Wild for instance or To Build A Fire) but there were occasionally brief extracts which made me feel that the story was written by someone more modern. I have to admit that Wolf Larsen's continuing drive into darkness made me think a lot of Conrad's evil madman and while Heart of Darkness may have won out on the actually darkness of the soul, The Sea Wolf wins for greatest brutality and cruelty. This is a novel you will enjoy if you like adventure on the high seas. Jack London will transport you onto the Ghost and you will feel the drama (and trauma) brought about by one of the vilest creations in all of literature. Do yourself a favor and read The Sea Wolf. You'll be glad you did."
